id,emergency_id,intervention_id,year_2020_total,year_2020_salaries,year_2020_training,year_2020_consumables,year_2020_logistics,year_2020_equipment,year_2020_administration,year_2021_total,year_2021_salaries,year_2021_training,year_2021_consumables,year_2021_logistics,year_2021_equipment,year_2021_administration,year_2022_total,year_2022_salaries,year_2022_training,year_2022_consumables,year_2022_logistics,year_2022_equipment,year_2022_administration,beneficiaries_2020_number_people_need_male,beneficiaries_2020_number_people_need_female,beneficiaries_2020_number_people_targeted_male,beneficiaries_2020_number_people_targeted_female,beneficiaries_2020_number_people_reached_male,beneficiaries_2020_number_people_reached_female,beneficiaries_2021_number_people_need_male,beneficiaries_2021_number_people_need_female,beneficiaries_2021_number_people_targeted_male,beneficiaries_2021_number_people_targeted_female,beneficiaries_2021_number_people_reached_male,beneficiaries_2021_number_people_reached_female,beneficiaries_2022_number_people_need_male,beneficiaries_2022_number_people_need_female,beneficiaries_2022_number_people_targeted_male,beneficiaries_2022_number_people_targeted_female,beneficiaries_2022_number_people_reached_male,beneficiaries_2022_number_people_reached_female,comments
97,hnd_eta,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,hnd_eta,8-a,0,0,0,0,0,0,0,609000,40000,100000,150000,124000,150000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,3000,4479,4739,4479,0,3000,3000,1709,1817,
99,hnd_eta,8-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,hnd_eta,8-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,hnd_eta,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,hnd_eta,9-a,0,0,0,0,0,0,0,28090,5000,4000,5000,10000,2500,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,250,5,8,0,0,250,250,5,20,
103,hnd_eta,9-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,hnd_eta,10,0,0,0,0,0,0,0,5139,875,2000,700,500,704,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,396,0,0,0,3000,0,2703,
105,hnd_eta,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,hnd_eta,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,hnd_eta,12-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,hnd_eta,12-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,hnd_eta,12-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,hnd_eta,12-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,hnd_eta,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,hnd_eta,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,hnd_eta,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,hnd_eta,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,hnd_eta,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,hnd_eta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,hnd_migration,1,0,0,0,0,0,0,0,22500,4375,3000,2500,5000,5000,2625,29414,4914,6000,10000,5000,2000,1500,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
118,hnd_migration,2,0,0,0,0,0,0,0,25500,5700,3000,4000,5000,5000,2800,18776,3276,5000,4500,3000,2000,1000,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
119,hnd_migration,3,0,0,0,0,0,0,0,13900,4500,3000,1500,2500,1000,1400,12576,3276,4000,1000,500,1800,2000,0,0,0,0,0,0,0,0,1000,1013,113,798,0,0,1120,1300,556,1173,
120,hnd_migration,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,hnd_migration,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,hnd_migration,5-a,0,0,0,0,0,0,0,18175,4375,2000,5500,3000,2500,800,23862,5244,4098,3320,1500,3000,6800,0,0,0,0,0,0,0,0,520,549,720,769,0,0,1175,1175,1467,1472,
123,hnd_migration,5-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,hnd_migration,6,0,0,0,0,0,0,0,23537,4375,3400,8062,3800,2000,1900,23912.51,5244,4098,3620.51,1550,3000,6300,0,0,0,0,0,0,0,0,520,549,720,769,0,0,1175,1175,1467,1472,
125,hnd_migration,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,hnd_migration,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,hnd_migration,8-a,0,0,0,0,0,0,0,17832,7532,2500,3000,2500,1300,1000,37704,6557,6147,10000,3000,7000,5000,0,0,0,0,0,0,0,0,1000,1069,720,769,0,0,1175,1175,1467,1472,
128,hnd_migration,8-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300,4300,2000,1000,5000,1000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1175,1467,1472,
129,hnd_migration,8-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,hnd_migration,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,hnd_migration,9-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11511,1311,3600,3000,1500,1500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,17,43,
132,hnd_migration,9-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,hnd_migration,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13640,6640,1500,2000,1000,500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,436,
134,hnd_migration,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,hnd_migration,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,hnd_migration,12-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,hnd_migration,12-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,hnd_migration,12-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,hnd_migration,12-d,0,0,0,0,0,0,0,12917,2049,4000,1368,3000,1000,1500,19819.27,4303.27,2500,4216,4000,1800,3000,0,0,0,0,0,0,0,0,0,2113,0,865,0,0,0,520,0,436,
140,hnd_migration,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,hnd_migration,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,hnd_migration,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,hnd_migration,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,hnd_migration,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,hnd_migration,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,nic_eta,1,0,0,0,0,0,0,0,68000,18000,20000,10000,15000,0,5000,48000,18000,10000,,10000,0,10000,0,0,0,0,0,0,,,8863,8863,10089,10089,0,0,0,,4000,4000,
147,nic_eta,2,0,0,0,0,0,0,0,73000,18000,30000,10000,10000,0,5000,38000,10000,8000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,6767,6767,6093,6093,0,0,0,,4000,4000,
148,nic_eta,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,750,500,600,0,0,0,0,100,100,
149,nic_eta,4,0,0,0,0,0,0,0,61710,0,0,61710,0,0,0,1500,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,4661,4661,5887,5888,0,0,0,0,2000,2000,
150,nic_eta,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,nic_eta,5-a,0,0,0,0,0,0,0,75178,0,10000,45178,0,0,20000,20390,0,10000,390,5000,5000,0,0,0,0,0,0,0,0,0,7000,7000,27517,27518,0,0,0,0,0,0,
152,nic_eta,5-b,0,0,0,0,0,0,0,24170,0,0,24170,0,0,0,308,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,40724,0,0,0,0,8735,10000,
153,nic_eta,6,0,0,0,0,0,0,0,76986,0,0,76986,0,0,0,12152,0,10000,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154,nic_eta,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10647,,0,647,5000,5000,0,0,0,0,0,0,0,0,0,7000,7000,24517,24518,0,0,0,0,3000,3000,
155,nic_eta,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,nic_eta,8-a,0,0,0,0,0,0,0,143386,10000,25000,3836,75000,10000,20000,37690,8000,10000,1910,12780,5000,0,0,0,0,0,0,0,0,0,18650,18650,14454,14354,0,,0,0,5200,5300,
157,nic_eta,8-b,0,0,0,0,0,0,0,65000,30000,15000,0,10000,0,10000,25000,10000,10000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,nic_eta,8-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
159,nic_eta,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,nic_eta,9-a,0,0,0,0,0,0,0,20000,10000,10000,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,1014,1014,0,0,0,0,600,600,
161,nic_eta,9-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162,nic_eta,10,0,0,0,0,0,0,0,75000,20000,15000,10000,20000,0,10000,40000,10000,10000,10000,5000,5000,0,0,0,0,0,0,0,0,0,2788,2789,8705,8706,0,0,0,0,2000,2000,
163,nic_eta,11,0,0,0,0,0,0,0,12574,0,10000,0,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,nic_eta,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,nic_eta,12-a,0,0,0,0,0,0,0,25000,0,0,25000,0,0,0,1025,0,0,307,718,0,0,0,0,0,0,0,0,0,0,2788,2786,8205,8206,0,0,0,0,2500,2500,
166,nic_eta,12-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167,nic_eta,12-c,0,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788,2786,8205,8206,0,0,0,0,2500,2500,
168,nic_eta,12-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169,nic_eta,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,nic_eta,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,3735,0,0,0,0,,1200,
171,nic_eta,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,nic_eta,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,nic_eta,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,nic_eta,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0,557,0,0,0,0,0,0,
175,nic_migration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176,nic_migration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,nic_migration,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,nic_migration,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179,nic_migration,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,nic_migration,5-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,nic_migration,5-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,nic_migration,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,nic_migration,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,nic_migration,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,nic_migration,8-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,nic_migration,8-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
187,nic_migration,8-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,nic_migration,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,nic_migration,9-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
190,nic_migration,9-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
191,nic_migration,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
192,nic_migration,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
193,nic_migration,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,nic_migration,12-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,nic_migration,12-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,nic_migration,12-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
197,nic_migration,12-d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
198,nic_migration,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,nic_migration,13-a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200,nic_migration,13-b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
201,nic_migration,13-c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202,nic_migration,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
203,nic_migration,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204,pan_migration,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,pan_migration,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,pan_migration,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
